year;scientific_name;Landed value (tonnes)
1950;Miscellaneous aquatic invertebrates;70,6401
1950;Elasmobranchii;282,5604
1950;Bivalvia;282,5604
1950;Pteriomorphia;253,5456
1950;Scombroidea;1059,6015
1950;Mugilidae;0,210443182
1950;Soleidae;70,6401
1950;Palinuridae;1059,6015
1950;Epinephelus;565,1208
1950;Epinephelus;0,016835455
1950;Pagellus;70,6401
1950;Torpedo;0,042088636
1950;Loligo;70,6401
1950;Sepia;353,2005
1950;Donax;36,2208
1950;Dicentrarchus labrax;70,6401
1950;Dicentrarchus labrax;4,050610364
1950;Conger conger;706,401
1950;Conger conger;0,028752316
1950;Pomatomus saltatrix;0,828304364
1950;Dicentrarchus punctatus;1,397342727
1950;Argyrosomus regius;70,6401
1950;Argyrosomus regius;6,886658219
1950;Lichia amia;0,005083647
1950;Seriola dumerili;0,129633
1950;Sparus aurata;3,34397517
1950;Mullus surmuletus;988,9614
1950;Sciaena umbra;0,007625471
1950;Muraena helena;0,038837083
1950;Chelon auratus;0,0462975
1950;Diplodus puntazzo;0,037879773
1950;Diplodus vulgaris;70,6401
1950;Diplodus vulgaris;21,41631571
1950;Pagrus pagrus;0,064314737
1950;Balistes capriscus;0,221402733
1950;Chamelea gallina;615,7536
1950;Callista chione;380,3184
1950;Acanthocardia tuberculata;507,0912
1951;Miscellaneous aquatic invertebrates;70,185258
1951;Elasmobranchii;280,741032
1951;Bivalvia;280,741032
1951;Pteriomorphia;252,137004
1951;Scombroidea;1052,77887
1951;Mugilidae;0,210443182
1951;Soleidae;70,185258
1951;Palinuridae;1052,77887
1951;Epinephelus;561,482064
1951;Epinephelus;0,016835455
1951;Pagellus;70,185258
1951;Torpedo;0,042088636
1951;Loligo;70,185258
1951;Sepia;350,92629
1951;Donax;36,019572
1951;Dicentrarchus labrax;70,185258
1951;Dicentrarchus labrax;4,050610364
1951;Conger conger;701,85258
1951;Conger conger;0,028752316
1951;Pomatomus saltatrix;0,828304364
1951;Dicentrarchus punctatus;1,397342727
1951;Argyrosomus regius;70,185258
1951;Argyrosomus regius;6,886658219
1951;Lichia amia;0,005083647
1951;Seriola dumerili;0,129633
1951;Sparus aurata;3,34397517
1951;Mullus surmuletus;982,593612
1951;Sciaena umbra;0,007625471
1951;Muraena helena;0,038837083
1951;Chelon auratus;0,0462975
1951;Diplodus puntazzo;0,037879773
1951;Diplodus vulgaris;70,185258
1951;Diplodus vulgaris;21,41631571
1951;Pagrus pagrus;0,064314737
1951;Balistes capriscus;0,221402733
1951;Chamelea gallina;612,332724
1951;Callista chione;378,205506
1951;Acanthocardia tuberculata;504,274008
1952;Miscellaneous aquatic invertebrates;69,729516
1952;Elasmobranchii;278,918064
1952;Bivalvia;278,918064
1952;Pteriomorphia;250,728408
1952;Scombroidea;1045,94274
1952;Mugilidae;0,420886364
1952;Soleidae;69,729516
1952;Palinuridae;1045,94274
1952;Epinephelus;557,836128
1952;Epinephelus;0,033670909
1952;Pagellus;69,729516
1952;Torpedo;0,084177273
1952;Loligo;69,729516
1952;Sepia;348,64758
1952;Donax;35,818344
1952;Dicentrarchus labrax;69,729516
1952;Dicentrarchus labrax;8,101220727
1952;Conger conger;697,29516
1952;Conger conger;0,057504631
1952;Pomatomus saltatrix;1,656608727
1952;Dicentrarchus punctatus;2,794685455
1952;Argyrosomus regius;69,729516
1952;Argyrosomus regius;13,77331644
1952;Lichia amia;0,010167294
1952;Seriola dumerili;0,259266
1952;Sparus aurata;6,68795034
1952;Mullus surmuletus;976,213224
1952;Sciaena umbra;0,015250941
1952;Muraena helena;0,077674166
1952;Chelon auratus;0,092595
1952;Diplodus puntazzo;0,075759546
1952;Diplodus vulgaris;69,729516
1952;Diplodus vulgaris;42,83263141
1952;Pagrus pagrus;0,128629475
1952;Balistes capriscus;0,442805465
1952;Chamelea gallina;608,911848
1952;Callista chione;376,092612
1952;Acanthocardia tuberculata;501,456816
1953;Miscellaneous aquatic invertebrates;69,273774
1953;Elasmobranchii;277,095096
1953;Bivalvia;277,095096
1953;Pteriomorphia;249,319812
1953;Scombroidea;1039,10661
1953;Mugilidae;0,631329546
1953;Soleidae;69,273774
1953;Palinuridae;1039,10661
1953;Epinephelus;554,190192
1953;Epinephelus;0,050506364
1953;Pagellus;69,273774
1953;Torpedo;0,126265909
1953;Loligo;69,273774
1953;Sepia;346,36887
1953;Donax;35,617116
1953;Dicentrarchus labrax;69,273774
1953;Dicentrarchus labrax;12,15183109
1953;Conger conger;692,73774
1953;Conger conger;0,086256947
1953;Pomatomus saltatrix;2,484913091
1953;Dicentrarchus punctatus;4,192028182
1953;Argyrosomus regius;69,273774
1953;Argyrosomus regius;20,65997466
1953;Lichia amia;0,015250941
1953;Seriola dumerili;0,388899
1953;Sparus aurata;10,03192551
1953;Mullus surmuletus;969,832836
1953;Sciaena umbra;0,022876412
1953;Muraena helena;0,116511249
1953;Chelon auratus;0,1388925
1953;Diplodus puntazzo;0,113639318
1953;Diplodus vulgaris;69,273774
1953;Diplodus vulgaris;64,24894712
1953;Pagrus pagrus;0,192944212
1953;Balistes capriscus;0,664208198
1953;Chamelea gallina;605,490972
1953;Callista chione;373,979718
1953;Acanthocardia tuberculata;498,639624
1954;Miscellaneous aquatic invertebrates;68,818032
1954;Elasmobranchii;275,272128
1954;Bivalvia;275,272128
1954;Pteriomorphia;247,911216
1954;Scombroidea;1032,27048
1954;Mugilidae;0,841772727
1954;Soleidae;68,818032
1954;Palinuridae;1032,27048
1954;Epinephelus;550,544256
1954;Epinephelus;0,067341818
1954;Pagellus;68,818032
1954;Torpedo;0,168354546
1954;Loligo;68,818032
1954;Sepia;344,09016
1954;Donax;35,415888
1954;Dicentrarchus labrax;68,818032
1954;Dicentrarchus labrax;16,20244145
1954;Conger conger;688,18032
1954;Conger conger;0,115009262
1954;Pomatomus saltatrix;3,313217455
1954;Dicentrarchus punctatus;5,589370909
1954;Argyrosomus regius;68,818032
1954;Argyrosomus regius;27,54663288
1954;Lichia amia;0,020334588
1954;Seriola dumerili;0,518532
1954;Sparus aurata;13,37590068
1954;Mullus surmuletus;963,452448
1954;Sciaena umbra;0,030501882
1954;Muraena helena;0,155348332
1954;Chelon auratus;0,18519
1954;Diplodus puntazzo;0,151519091
1954;Diplodus vulgaris;68,818032
1954;Diplodus vulgaris;85,66526282
1954;Pagrus pagrus;0,25725895
1954;Balistes capriscus;0,885610931
1954;Chamelea gallina;602,070096
1954;Callista chione;371,866824
1954;Acanthocardia tuberculata;495,822432
1955;Miscellaneous aquatic invertebrates;68,36229
1955;Elasmobranchii;273,44916
1955;Bivalvia;273,44916
1955;Pteriomorphia;246,50262
1955;Scombroidea;1025,43435
1955;Mugilidae;1,052215909
1955;Soleidae;68,36229
1955;Palinuridae;1025,43435
1955;Epinephelus;546,89832
1955;Epinephelus;0,084177273
1955;Pagellus;68,36229
1955;Torpedo;0,210443182
1955;Loligo;68,36229
1955;Sepia;341,81145
1955;Donax;35,21466
1955;Dicentrarchus labrax;68,36229
1955;Dicentrarchus labrax;20,25305182
1955;Conger conger;683,6229
1955;Conger conger;0,143761578
1955;Pomatomus saltatrix;4,141521818
1955;Dicentrarchus punctatus;6,986713636
1955;Argyrosomus regius;68,36229
1955;Argyrosomus regius;34,4332911
1955;Lichia amia;0,025418235
1955;Seriola dumerili;0,648165
1955;Sparus aurata;16,71987585
1955;Mullus surmuletus;957,07206
1955;Sciaena umbra;0,038127353
1955;Muraena helena;0,194185414
1955;Chelon auratus;0,2314875
1955;Diplodus puntazzo;0,189398864
1955;Diplodus vulgaris;68,36229
1955;Diplodus vulgaris;107,0815785
1955;Pagrus pagrus;0,321573687
1955;Balistes capriscus;1,107013663
1955;Chamelea gallina;598,64922
1955;Callista chione;369,75393
1955;Acanthocardia tuberculata;493,00524
1956;Miscellaneous aquatic invertebrates;67,906548
1956;Elasmobranchii;271,626192
1956;Bivalvia;271,626192
1956;Pteriomorphia;245,094024
1956;Scombroidea;1018,59822
1956;Mugilidae;1,262659091
1956;Soleidae;67,906548
1956;Palinuridae;1018,59822
1956;Epinephelus;543,252384
1956;Epinephelus;0,101012727
1956;Pagellus;67,906548
1956;Torpedo;0,252531818
1956;Loligo;67,906548
1956;Sepia;339,53274
1956;Donax;35,013432
1956;Dicentrarchus labrax;67,906548
1956;Dicentrarchus labrax;24,30366218
1956;Conger conger;679,06548
1956;Conger conger;0,172513893
1956;Pomatomus saltatrix;4,969826182
1956;Dicentrarchus punctatus;8,384056364
1956;Argyrosomus regius;67,906548
1956;Argyrosomus regius;41,31994932
1956;Lichia amia;0,030501882
1956;Seriola dumerili;0,777798
1956;Sparus aurata;20,06385102
1956;Mullus surmuletus;950,691672
1956;Sciaena umbra;0,045752824
1956;Muraena helena;0,233022497
1956;Chelon auratus;0,277785
1956;Diplodus puntazzo;0,227278636
1956;Diplodus vulgaris;67,906548
1956;Diplodus vulgaris;128,4978942
1956;Pagrus pagrus;0,385888425
1956;Balistes capriscus;1,328416396
1956;Chamelea gallina;595,228344
1956;Callista chione;367,641036
1956;Acanthocardia tuberculata;490,188048
1957;Miscellaneous aquatic invertebrates;67,450806
1957;Elasmobranchii;269,803224
1957;Bivalvia;269,803224
1957;Pteriomorphia;243,685428
1957;Scombroidea;1011,76209
1957;Mugilidae;1,473102273
1957;Soleidae;67,450806
1957;Palinuridae;1011,76209
1957;Epinephelus;539,606448
1957;Epinephelus;0,117848182
1957;Pagellus;67,450806
1957;Torpedo;0,294620455
1957;Loligo;67,450806
1957;Sepia;337,25403
1957;Donax;34,812204
1957;Dicentrarchus labrax;67,450806
1957;Dicentrarchus labrax;28,35427255
1957;Conger conger;674,50806
1957;Conger conger;0,201266209
1957;Pomatomus saltatrix;5,798130546
1957;Dicentrarchus punctatus;9,781399091
1957;Argyrosomus regius;67,450806
1957;Argyrosomus regius;48,20660753
1957;Lichia amia;0,035585529
1957;Seriola dumerili;0,907431
1957;Sparus aurata;23,40782619
1957;Mullus surmuletus;944,311284
1957;Sciaena umbra;0,053378294
1957;Muraena helena;0,27185958
1957;Chelon auratus;0,3240825
1957;Diplodus puntazzo;0,265158409
1957;Diplodus vulgaris;67,450806
1957;Diplodus vulgaris;149,9142099
1957;Pagrus pagrus;0,450203162
1957;Balistes capriscus;1,549819128
1957;Chamelea gallina;591,807468
1957;Callista chione;365,528142
1957;Acanthocardia tuberculata;487,370856
1958;Miscellaneous aquatic invertebrates;66,995064
1958;Elasmobranchii;267,980256
1958;Bivalvia;267,980256
1958;Pteriomorphia;242,276832
1958;Scombroidea;1004,92596
1958;Mugilidae;1,683545455
1958;Soleidae;66,995064
1958;Palinuridae;1004,92596
1958;Epinephelus;535,960512
1958;Epinephelus;0,134683636
1958;Pagellus;66,995064
1958;Torpedo;0,336709091
1958;Loligo;66,995064
1958;Sepia;334,97532
1958;Donax;34,610976
1958;Dicentrarchus labrax;66,995064
1958;Dicentrarchus labrax;32,40488291
1958;Conger conger;669,95064
1958;Conger conger;0,230018524
1958;Pomatomus saltatrix;6,626434909
1958;Dicentrarchus punctatus;11,17874182
1958;Argyrosomus regius;66,995064
1958;Argyrosomus regius;55,09326575
1958;Lichia amia;0,040669177
1958;Seriola dumerili;1,037064
1958;Sparus aurata;26,75180136
1958;Mullus surmuletus;937,930896
1958;Sciaena umbra;0,061003765
1958;Muraena helena;0,310696663
1958;Chelon auratus;0,37038
1958;Diplodus puntazzo;0,303038182
1958;Diplodus vulgaris;66,995064
1958;Diplodus vulgaris;171,3305256
1958;Pagrus pagrus;0,514517899
1958;Balistes capriscus;1,771221861
1958;Chamelea gallina;588,386592
1958;Callista chione;363,415248
1958;Acanthocardia tuberculata;484,553664
1959;Miscellaneous aquatic invertebrates;66,539322
1959;Elasmobranchii;266,157288
1959;Bivalvia;266,157288
1959;Pteriomorphia;240,868236
1959;Scombroidea;998,08983
1959;Mugilidae;1,893988636
1959;Soleidae;66,539322
1959;Palinuridae;998,08983
1959;Epinephelus;532,314576
1959;Epinephelus;0,151519091
1959;Pagellus;66,539322
1959;Torpedo;0,378797727
1959;Loligo;66,539322
1959;Sepia;332,69661
1959;Donax;34,409748
1959;Dicentrarchus labrax;66,539322
1959;Dicentrarchus labrax;36,45549327
1959;Conger conger;665,39322
1959;Conger conger;0,25877084
1959;Pomatomus saltatrix;7,454739273
1959;Dicentrarchus punctatus;12,57608455
1959;Argyrosomus regius;66,539322
1959;Argyrosomus regius;61,97992397
1959;Lichia amia;0,045752824
1959;Seriola dumerili;1,166697
1959;Sparus aurata;30,09577653
1959;Mullus surmuletus;931,550508
1959;Sciaena umbra;0,068629235
1959;Muraena helena;0,349533746
1959;Chelon auratus;0,4166775
1959;Diplodus puntazzo;0,340917955
1959;Diplodus vulgaris;66,539322
1959;Diplodus vulgaris;192,7468414
1959;Pagrus pagrus;0,578832637
1959;Balistes capriscus;1,992624594
1959;Chamelea gallina;584,965716
1959;Callista chione;361,302354
1959;Acanthocardia tuberculata;481,736472
1960;Miscellaneous aquatic invertebrates;66,08358
1960;Elasmobranchii;264,33432
1960;Bivalvia;264,33432
1960;Pteriomorphia;239,45964
1960;Scombroidea;991,2537
1960;Mugilidae;2,104431818
1960;Soleidae;66,08358
1960;Palinuridae;991,2537
1960;Epinephelus;528,66864
1960;Epinephelus;0,168354546
1960;Pagellus;66,08358
1960;Torpedo;0,420886364
1960;Loligo;66,08358
1960;Sepia;330,4179
1960;Donax;34,20852
1960;Dicentrarchus labrax;66,08358
1960;Dicentrarchus labrax;40,50610364
1960;Conger conger;660,8358
1960;Conger conger;0,287523155
1960;Pomatomus saltatrix;8,283043636
1960;Dicentrarchus punctatus;13,97342727
1960;Argyrosomus regius;66,08358
1960;Argyrosomus regius;68,86658219
1960;Lichia amia;0,050836471
1960;Seriola dumerili;1,29633
1960;Sparus aurata;33,4397517
1960;Mullus surmuletus;925,17012
1960;Sciaena umbra;0,076254706
1960;Muraena helena;0,388370829
1960;Chelon auratus;0,462975
1960;Diplodus puntazzo;0,378797727
1960;Diplodus vulgaris;66,08358
1960;Diplodus vulgaris;214,1631571
1960;Pagrus pagrus;0,643147374
1960;Balistes capriscus;2,214027326
1960;Chamelea gallina;581,54484
